,stasiun,pm10,so2,co,o3,no2,categori
328,DKI3 (Jagakarsa),39.0,8.0,30.0,89.0,7.0,SEDANG
329,DKI3 (Jagakarsa),35.0,7.0,34.0,82.0,9.0,SEDANG
330,DKI3 (Jagakarsa),28.0,7.0,37.0,103.0,11.0,TIDAK SEHAT
331,DKI3 (Jagakarsa),35.0,9.0,32.0,108.0,8.0,TIDAK SEHAT
332,DKI3 (Jagakarsa),51.0,8.0,50.0,87.0,9.0,SEDANG
333,DKI3 (Jagakarsa),43.0,9.0,40.0,78.0,9.0,SEDANG
334,DKI3 (Jagakarsa),39.0,10.0,24.0,68.0,8.0,SEDANG
335,DKI3 (Jagakarsa),30.0,7.0,34.0,68.0,9.0,SEDANG
336,DKI3 (Jagakarsa),33.0,7.0,36.0,68.0,8.0,SEDANG
337,DKI3 (Jagakarsa),41.0,9.0,45.0,90.0,10.0,SEDANG
338,DKI3 (Jagakarsa),26.0,8.0,25.0,97.0,6.0,SEDANG
339,DKI3 (Jagakarsa),28.0,7.0,30.0,91.0,5.0,SEDANG
340,DKI3 (Jagakarsa),37.0,10.0,38.0,85.0,10.0,SEDANG
341,DKI3 (Jagakarsa),24.0,8.0,23.0,88.0,11.0,SEDANG
342,DKI3 (Jagakarsa),46.0,10.0,30.0,72.0,8.0,SEDANG
343,DKI3 (Jagakarsa),52.0,8.0,41.0,126.0,6.0,TIDAK SEHAT
344,DKI3 (Jagakarsa),50.0,8.0,39.0,110.0,8.0,TIDAK SEHAT
345,DKI3 (Jagakarsa),32.0,8.0,27.0,73.0,9.0,SEDANG
346,DKI3 (Jagakarsa),31.0,7.0,53.0,51.0,8.0,SEDANG
347,DKI3 (Jagakarsa),29.0,8.0,53.0,109.0,7.0,TIDAK SEHAT
348,DKI3 (Jagakarsa),27.0,9.0,28.0,87.0,8.0,SEDANG
349,DKI3 (Jagakarsa),14.0,9.0,35.0,86.0,8.0,SEDANG
350,DKI3 (Jagakarsa),25.0,7.0,29.0,76.0,7.0,SEDANG
351,DKI3 (Jagakarsa),23.0,8.0,49.0,121.0,10.0,TIDAK SEHAT
352,DKI3 (Jagakarsa),20.0,8.0,52.0,43.0,8.0,SEDANG
353,DKI3 (Jagakarsa),18.0,8.0,31.0,59.0,9.0,SEDANG
354,DKI3 (Jagakarsa),16.0,8.0,28.0,33.0,12.0,BAIK
355,DKI3 (Jagakarsa),20.0,6.0,28.0,23.0,5.0,BAIK
356,DKI3 (Jagakarsa),22.0,7.0,35.0,18.0,4.0,BAIK
357,DKI3 (Jagakarsa),25.0,7.0,33.0,22.0,5.0,BAIK
358,DKI3 (Jagakarsa),25.0,7.0,24.0,39.0,6.0,BAIK
359,DKI3 (Jagakarsa),24.0,8.0,20.0,37.0,4.0,BAIK
360,DKI3 (Jagakarsa),35.0,10.0,15.0,69.0,6.0,SEDANG
361,DKI3 (Jagakarsa),34.0,9.0,16.0,75.0,6.0,SEDANG
362,DKI3 (Jagakarsa),26.0,8.0,21.0,79.0,6.0,SEDANG
363,DKI3 (Jagakarsa),25.0,9.0,25.0,21.0,11.0,BAIK
364,DKI3 (Jagakarsa),22.0,7.0,28.0,38.0,6.0,BAIK
365,DKI3 (Jagakarsa),27.0,10.0,31.0,78.0,8.0,SEDANG
366,DKI3 (Jagakarsa),24.0,8.0,19.0,74.0,4.0,SEDANG
367,DKI3 (Jagakarsa),31.0,10.0,26.0,85.0,14.0,SEDANG
368,DKI3 (Jagakarsa),18.0,8.0,29.0,66.0,5.0,SEDANG
369,DKI3 (Jagakarsa),23.0,9.0,30.0,79.0,9.0,SEDANG
370,DKI3 (Jagakarsa),19.0,8.0,32.0,44.0,6.0,BAIK
371,DKI3 (Jagakarsa),16.0,11.0,22.0,108.0,11.0,TIDAK SEHAT
372,DKI3 (Jagakarsa),21.0,8.0,27.0,87.0,10.0,SEDANG
373,DKI3 (Jagakarsa),32.0,10.0,27.0,47.0,8.0,BAIK
374,DKI3 (Jagakarsa),21.0,11.0,32.0,82.0,8.0,SEDANG
375,DKI3 (Jagakarsa),26.0,16.0,14.0,31.0,8.0,BAIK
376,DKI3 (Jagakarsa),26.0,16.0,51.0,67.0,8.0,SEDANG
377,DKI3 (Jagakarsa),19.0,16.0,22.0,66.0,8.0,SEDANG
378,DKI3 (Jagakarsa),15.0,16.0,16.0,97.0,8.0,SEDANG
379,DKI3 (Jagakarsa),49.0,16.0,65.0,74.0,12.0,SEDANG
380,DKI3 (Jagakarsa),25.0,16.0,19.0,52.0,8.0,SEDANG
381,DKI3 (Jagakarsa),33.0,6.0,18.0,43.0,8.0,BAIK
382,DKI3 (Jagakarsa),18.0,5.0,12.0,17.0,8.0,BAIK
383,DKI3 (Jagakarsa),19.0,5.0,12.0,26.0,8.0,BAIK
384,DKI3 (Jagakarsa),19.0,5.0,11.0,27.0,8.0,BAIK
385,DKI3 (Jagakarsa),14.0,5.0,9.0,37.0,8.0,BAIK
386,DKI3 (Jagakarsa),26.0,6.0,28.0,24.0,8.0,BAIK
387,DKI3 (Jagakarsa),37.0,6.0,21.0,33.0,8.0,BAIK
388,DKI3 (Jagakarsa),56.0,6.0,61.0,48.0,8.0,SEDANG
389,DKI3 (Jagakarsa),45.0,6.0,50.0,39.0,8.0,BAIK
390,DKI3 (Jagakarsa),35.0,7.0,20.0,44.0,8.0,BAIK
391,DKI3 (Jagakarsa),24.0,9.0,14.0,41.0,8.0,BAIK
392,DKI3 (Jagakarsa),13.0,6.0,9.0,37.0,8.0,BAIK
393,DKI3 (Jagakarsa),54.0,6.0,56.0,41.0,8.0,SEDANG
394,DKI3 (Jagakarsa),19.0,7.0,23.0,64.0,8.0,SEDANG
395,DKI3 (Jagakarsa),23.0,7.0,34.0,76.0,8.0,SEDANG
396,DKI3 (Jagakarsa),23.0,6.0,36.0,57.0,8.0,SEDANG
397,DKI3 (Jagakarsa),16.0,6.0,13.0,21.0,8.0,BAIK
398,DKI3 (Jagakarsa),15.0,5.0,7.0,17.0,8.0,BAIK
399,DKI3 (Jagakarsa),23.0,6.0,11.0,39.0,8.0,BAIK
400,DKI3 (Jagakarsa),27.0,6.0,30.0,40.0,8.0,BAIK
401,DKI3 (Jagakarsa),19.0,6.0,39.0,33.0,8.0,BAIK
402,DKI3 (Jagakarsa),17.0,6.0,13.0,39.0,8.0,BAIK
403,DKI3 (Jagakarsa),17.0,7.0,15.0,66.0,8.0,SEDANG
404,DKI3 (Jagakarsa),16.0,5.0,25.0,51.0,4.0,SEDANG
405,DKI3 (Jagakarsa),13.0,7.0,23.0,42.0,8.0,BAIK
406,DKI3 (Jagakarsa),17.0,7.0,19.0,45.0,8.0,BAIK
407,DKI3 (Jagakarsa),21.0,6.0,20.0,40.0,8.0,BAIK
408,DKI3 (Jagakarsa),17.0,6.0,27.0,40.0,8.0,BAIK
409,DKI3 (Jagakarsa),25.0,6.0,20.0,42.0,8.0,BAIK
410,DKI3 (Jagakarsa),16.0,6.0,21.0,42.0,8.0,BAIK
411,DKI3 (Jagakarsa),51.0,6.0,21.0,41.0,8.0,BAIK
412,DKI3 (Jagakarsa),51.0,6.0,24.0,42.0,8.0,BAIK
413,DKI3 (Jagakarsa),51.0,6.0,13.0,39.0,8.0,BAIK
414,DKI3 (Jagakarsa),51.0,7.0,14.0,41.0,8.0,BAIK
415,DKI3 (Jagakarsa),51.0,6.0,19.0,41.0,8.0,BAIK
416,DKI3 (Jagakarsa),51.0,6.0,20.0,44.0,8.0,BAIK
417,DKI3 (Jagakarsa),51.0,6.0,14.0,42.0,8.0,BAIK
418,DKI3 (Jagakarsa),32.0,6.0,27.0,33.0,8.0,BAIK
419,DKI3 (Jagakarsa),37.0,6.0,33.0,38.0,4.0,BAIK
420,DKI3 (Jagakarsa),44.0,6.0,33.0,40.0,8.0,BAIK
421,DKI3 (Jagakarsa),34.0,6.0,29.0,45.0,8.0,BAIK
422,DKI3 (Jagakarsa),31.0,6.0,27.0,42.0,8.0,BAIK
423,DKI3 (Jagakarsa),28.0,6.0,31.0,48.0,8.0,BAIK
424,DKI3 (Jagakarsa),23.0,6.0,23.0,56.0,8.0,SEDANG
425,DKI3 (Jagakarsa),63.0,7.0,62.0,62.0,10.0,SEDANG
426,DKI3 (Jagakarsa),63.0,7.0,49.0,53.0,4.0,SEDANG
427,DKI3 (Jagakarsa),51.0,6.0,34.0,49.0,8.0,SEDANG
428,DKI3 (Jagakarsa),23.0,6.0,14.0,33.0,8.0,BAIK
429,DKI3 (Jagakarsa),24.0,6.0,71.0,41.0,8.0,SEDANG
430,DKI3 (Jagakarsa),14.0,7.0,20.0,54.0,8.0,SEDANG
431,DKI3 (Jagakarsa),25.0,7.0,22.0,58.0,8.0,SEDANG
432,DKI3 (Jagakarsa),40.0,7.0,42.0,55.0,5.0,SEDANG
433,DKI3 (Jagakarsa),38.0,8.0,40.0,79.0,12.0,SEDANG
434,DKI3 (Jagakarsa),43.0,8.0,46.0,52.0,8.0,SEDANG
435,DKI3 (Jagakarsa),60.0,9.0,48.0,39.0,8.0,SEDANG
436,DKI3 (Jagakarsa),63.0,12.0,34.0,40.0,8.0,SEDANG
437,DKI3 (Jagakarsa),59.0,8.0,42.0,99.0,9.0,SEDANG
438,DKI3 (Jagakarsa),51.0,7.0,34.0,42.0,9.0,SEDANG
439,DKI3 (Jagakarsa),67.0,8.0,38.0,41.0,8.0,SEDANG
440,DKI3 (Jagakarsa),54.0,7.0,38.0,49.0,8.0,SEDANG
441,DKI3 (Jagakarsa),30.0,9.0,19.0,44.0,8.0,BAIK
442,DKI3 (Jagakarsa),28.0,8.0,28.0,29.0,8.0,BAIK
443,DKI3 (Jagakarsa),18.0,8.0,31.0,47.0,8.0,BAIK
444,DKI3 (Jagakarsa),25.0,8.0,25.0,44.0,8.0,BAIK
445,DKI3 (Jagakarsa),29.0,8.0,30.0,47.0,7.0,BAIK
446,DKI3 (Jagakarsa),25.0,8.0,20.0,45.0,8.0,BAIK
447,DKI3 (Jagakarsa),33.0,9.0,37.0,48.0,10.0,BAIK
448,DKI3 (Jagakarsa),61.0,11.0,69.0,97.0,11.0,SEDANG
449,DKI3 (Jagakarsa),40.0,9.0,31.0,91.0,7.0,SEDANG
450,DKI3 (Jagakarsa),22.0,9.0,20.0,75.0,8.0,SEDANG
451,DKI3 (Jagakarsa),25.0,9.0,25.0,144.0,6.0,TIDAK SEHAT
452,DKI3 (Jagakarsa),26.0,10.0,26.0,156.0,9.0,TIDAK SEHAT
453,DKI3 (Jagakarsa),25.0,10.0,20.0,67.0,12.0,SEDANG
454,DKI3 (Jagakarsa),25.0,10.0,48.0,155.0,15.0,TIDAK SEHAT
455,DKI3 (Jagakarsa),28.0,8.0,35.0,85.0,14.0,SEDANG
456,DKI3 (Jagakarsa),33.0,9.0,25.0,85.0,9.0,SEDANG
457,DKI3 (Jagakarsa),21.0,7.0,63.0,52.0,8.0,SEDANG
458,DKI3 (Jagakarsa),22.0,8.0,31.0,55.0,7.0,SEDANG
459,DKI3 (Jagakarsa),33.0,8.0,46.0,53.0,16.0,SEDANG
460,DKI3 (Jagakarsa),33.0,8.0,50.0,44.0,7.0,BAIK
461,DKI3 (Jagakarsa),43.0,10.0,70.0,66.0,12.0,SEDANG
462,DKI3 (Jagakarsa),26.0,8.0,34.0,99.0,11.0,SEDANG
463,DKI3 (Jagakarsa),37.0,8.0,51.0,138.0,12.0,TIDAK SEHAT
464,DKI3 (Jagakarsa),30.0,8.0,49.0,78.0,10.0,SEDANG
465,DKI3 (Jagakarsa),24.0,8.0,27.0,92.0,8.0,SEDANG
466,DKI3 (Jagakarsa),28.0,8.0,42.0,90.0,10.0,SEDANG
467,DKI3 (Jagakarsa),23.0,9.0,31.0,66.0,14.0,SEDANG
468,DKI3 (Jagakarsa),17.0,8.0,40.0,146.0,8.0,TIDAK SEHAT
469,DKI3 (Jagakarsa),25.0,8.0,30.0,57.0,11.0,SEDANG
470,DKI3 (Jagakarsa),18.0,8.0,28.0,47.0,8.0,BAIK
471,DKI3 (Jagakarsa),33.0,9.0,48.0,53.0,12.0,SEDANG
472,DKI3 (Jagakarsa),31.0,10.0,21.0,51.0,10.0,SEDANG
473,DKI3 (Jagakarsa),25.0,8.0,21.0,75.0,13.0,SEDANG
474,DKI3 (Jagakarsa),55.0,11.0,54.0,114.0,12.0,TIDAK SEHAT
475,DKI3 (Jagakarsa),28.0,9.0,26.0,100.0,12.0,SEDANG
476,DKI3 (Jagakarsa),20.0,9.0,23.0,105.0,11.0,TIDAK SEHAT
477,DKI3 (Jagakarsa),26.0,9.0,25.0,76.0,13.0,SEDANG
478,DKI3 (Jagakarsa),26.0,8.0,37.0,60.0,8.0,SEDANG
479,DKI3 (Jagakarsa),21.0,9.0,29.0,79.0,8.0,SEDANG
480,DKI3 (Jagakarsa),30.0,9.0,33.0,96.0,6.0,SEDANG
481,DKI3 (Jagakarsa),22.0,11.0,24.0,79.0,9.0,SEDANG
482,DKI3 (Jagakarsa),30.0,8.0,34.0,59.0,7.0,SEDANG
483,DKI3 (Jagakarsa),26.0,9.0,34.0,83.0,8.0,SEDANG
484,DKI3 (Jagakarsa),15.0,9.0,16.0,66.0,6.0,SEDANG
485,DKI3 (Jagakarsa),14.0,8.0,11.0,44.0,4.0,BAIK
486,DKI3 (Jagakarsa),19.0,8.0,21.0,36.0,7.0,BAIK
487,DKI3 (Jagakarsa),18.0,8.0,16.0,28.0,8.0,BAIK
488,DKI3 (Jagakarsa),22.0,8.0,17.0,33.0,4.0,BAIK
489,DKI3 (Jagakarsa),18.0,8.0,33.0,31.0,8.0,BAIK
490,DKI3 (Jagakarsa),36.0,8.0,50.0,34.0,11.0,BAIK
491,DKI3 (Jagakarsa),23.0,8.0,22.0,42.0,7.0,BAIK
492,DKI3 (Jagakarsa),21.0,8.0,42.0,44.0,8.0,BAIK
493,DKI3 (Jagakarsa),15.0,16.0,51.0,31.0,8.0,SEDANG
494,DKI3 (Jagakarsa),27.0,16.0,28.0,47.0,7.0,BAIK
495,DKI3 (Jagakarsa),18.0,11.0,36.0,54.0,10.0,SEDANG
496,DKI3 (Jagakarsa),20.0,9.0,30.0,58.0,11.0,SEDANG
497,DKI3 (Jagakarsa),24.0,8.0,28.0,79.0,9.0,SEDANG
498,DKI3 (Jagakarsa),20.0,9.0,42.0,47.0,5.0,BAIK
499,DKI3 (Jagakarsa),19.0,10.0,28.0,31.0,12.0,BAIK
500,DKI3 (Jagakarsa),17.0,9.0,18.0,42.0,4.0,BAIK
501,DKI3 (Jagakarsa),17.0,8.0,29.0,36.0,9.0,BAIK
502,DKI3 (Jagakarsa),17.0,8.0,37.0,42.0,6.0,BAIK
503,DKI3 (Jagakarsa),14.0,9.0,15.0,30.0,4.0,BAIK
504,DKI3 (Jagakarsa),13.0,11.0,13.0,66.0,9.0,SEDANG
505,DKI3 (Jagakarsa),13.0,9.0,27.0,42.0,6.0,BAIK
506,DKI3 (Jagakarsa),14.0,9.0,25.0,57.0,4.0,SEDANG
507,DKI3 (Jagakarsa),15.0,8.0,25.0,116.0,8.0,TIDAK SEHAT
508,DKI3 (Jagakarsa),18.0,11.0,23.0,119.0,12.0,TIDAK SEHAT
509,DKI3 (Jagakarsa),16.0,11.0,30.0,80.0,13.0,SEDANG
510,DKI3 (Jagakarsa),18.0,9.0,56.0,58.0,9.0,SEDANG
511,DKI3 (Jagakarsa),15.0,10.0,40.0,51.0,12.0,SEDANG
512,DKI3 (Jagakarsa),13.0,9.0,32.0,44.0,6.0,BAIK
513,DKI3 (Jagakarsa),51.0,10.0,39.0,67.0,8.0,SEDANG
514,DKI3 (Jagakarsa),51.0,11.0,19.0,60.0,6.0,SEDANG
515,DKI3 (Jagakarsa),51.0,9.0,23.0,84.0,6.0,SEDANG
516,DKI3 (Jagakarsa),51.0,9.0,27.0,68.0,7.0,SEDANG
517,DKI3 (Jagakarsa),17.0,10.0,16.0,123.0,8.0,TIDAK SEHAT
518,DKI3 (Jagakarsa),26.0,10.0,24.0,124.0,22.0,TIDAK SEHAT
519,DKI3 (Jagakarsa),34.0,9.0,24.0,73.0,8.0,SEDANG
520,DKI3 (Jagakarsa),26.0,10.0,19.0,83.0,11.0,SEDANG
521,DKI3 (Jagakarsa),19.0,10.0,32.0,71.0,7.0,SEDANG
522,DKI3 (Jagakarsa),26.0,10.0,19.0,93.0,10.0,SEDANG
523,DKI3 (Jagakarsa),23.0,10.0,15.0,69.0,6.0,SEDANG
524,DKI3 (Jagakarsa),17.0,12.0,29.0,72.0,7.0,SEDANG
525,DKI3 (Jagakarsa),14.0,10.0,16.0,77.0,8.0,SEDANG
526,DKI3 (Jagakarsa),24.0,10.0,29.0,78.0,7.0,SEDANG
527,DKI3 (Jagakarsa),19.0,11.0,19.0,112.0,7.0,TIDAK SEHAT
528,DKI3 (Jagakarsa),27.0,10.0,24.0,75.0,11.0,SEDANG
529,DKI3 (Jagakarsa),20.0,11.0,21.0,78.0,7.0,SEDANG
530,DKI3 (Jagakarsa),22.0,10.0,20.0,74.0,8.0,SEDANG
531,DKI3 (Jagakarsa),24.0,10.0,21.0,73.0,9.0,SEDANG
532,DKI3 (Jagakarsa),20.0,10.0,49.0,64.0,13.0,SEDANG
533,DKI3 (Jagakarsa),21.0,10.0,38.0,51.0,9.0,SEDANG
534,DKI3 (Jagakarsa),20.0,11.0,21.0,51.0,9.0,SEDANG
535,DKI3 (Jagakarsa),29.0,10.0,42.0,86.0,6.0,SEDANG
536,DKI3 (Jagakarsa),40.0,10.0,17.0,75.0,6.0,SEDANG
537,DKI3 (Jagakarsa),38.0,11.0,26.0,82.0,9.0,SEDANG
538,DKI3 (Jagakarsa),48.0,11.0,29.0,84.0,8.0,SEDANG
539,DKI3 (Jagakarsa),40.0,11.0,26.0,80.0,10.0,SEDANG
540,DKI3 (Jagakarsa),65.0,13.0,48.0,81.0,12.0,SEDANG
541,DKI3 (Jagakarsa),52.0,13.0,31.0,71.0,9.0,SEDANG
542,DKI3 (Jagakarsa),36.0,11.0,32.0,63.0,10.0,SEDANG
543,DKI3 (Jagakarsa),48.0,10.0,40.0,49.0,8.0,BAIK
544,DKI3 (Jagakarsa),48.0,11.0,26.0,129.0,10.0,TIDAK SEHAT
545,DKI3 (Jagakarsa),40.0,10.0,32.0,99.0,16.0,SEDANG
546,DKI3 (Jagakarsa),31.0,10.0,18.0,138.0,11.0,TIDAK SEHAT
547,DKI3 (Jagakarsa),35.0,10.0,28.0,61.0,8.0,SEDANG
548,DKI3 (Jagakarsa),30.0,10.0,28.0,48.0,10.0,BAIK
549,DKI3 (Jagakarsa),19.0,12.0,23.0,86.0,12.0,SEDANG
550,DKI3 (Jagakarsa),20.0,12.0,19.0,82.0,10.0,SEDANG
551,DKI3 (Jagakarsa),27.0,11.0,30.0,75.0,11.0,SEDANG
552,DKI3 (Jagakarsa),17.0,11.0,16.0,73.0,8.0,SEDANG
553,DKI3 (Jagakarsa),32.0,12.0,26.0,58.0,8.0,SEDANG
554,DKI3 (Jagakarsa),24.0,11.0,28.0,50.0,9.0,BAIK
555,DKI3 (Jagakarsa),23.0,11.0,50.0,42.0,11.0,BAIK
556,DKI3 (Jagakarsa),25.0,12.0,23.0,67.0,12.0,SEDANG
557,DKI3 (Jagakarsa),23.0,12.0,40.0,49.0,8.0,BAIK
558,DKI3 (Jagakarsa),21.0,11.0,32.0,66.0,11.0,SEDANG
559,DKI3 (Jagakarsa),17.0,11.0,23.0,46.0,15.0,BAIK
560,DKI3 (Jagakarsa),30.0,13.0,43.0,75.0,11.0,SEDANG
561,DKI3 (Jagakarsa),13.0,11.0,21.0,48.0,6.0,BAIK
562,DKI3 (Jagakarsa),39.0,14.0,20.0,68.0,7.0,SEDANG
563,DKI3 (Jagakarsa),22.0,12.0,19.0,65.0,6.0,SEDANG
564,DKI3 (Jagakarsa),19.0,13.0,19.0,86.0,9.0,SEDANG
565,DKI3 (Jagakarsa),24.0,14.0,20.0,67.0,8.0,SEDANG
566,DKI3 (Jagakarsa),25.0,13.0,21.0,85.0,6.0,SEDANG
567,DKI3 (Jagakarsa),33.0,13.0,36.0,80.0,13.0,SEDANG
568,DKI3 (Jagakarsa),24.0,11.0,16.0,70.0,7.0,SEDANG
569,DKI3 (Jagakarsa),15.0,11.0,12.0,53.0,4.0,SEDANG
570,DKI3 (Jagakarsa),19.0,13.0,16.0,59.0,9.0,SEDANG
571,DKI3 (Jagakarsa),17.0,14.0,17.0,70.0,8.0,SEDANG
572,DKI3 (Jagakarsa),19.0,14.0,34.0,62.0,11.0,SEDANG
573,DKI3 (Jagakarsa),13.0,15.0,11.0,50.0,7.0,BAIK
574,DKI3 (Jagakarsa),19.0,14.0,11.0,53.0,6.0,SEDANG
575,DKI3 (Jagakarsa),30.0,11.0,30.0,42.0,7.0,BAIK
576,DKI3 (Jagakarsa),10.0,11.0,28.0,30.0,10.0,BAIK
577,DKI3 (Jagakarsa),17.0,11.0,11.0,31.0,9.0,BAIK
578,DKI3 (Jagakarsa),21.0,14.0,20.0,79.0,8.0,SEDANG
579,DKI3 (Jagakarsa),16.0,12.0,19.0,94.0,8.0,SEDANG
580,DKI3 (Jagakarsa),13.0,12.0,27.0,88.0,11.0,SEDANG
581,DKI3 (Jagakarsa),13.0,13.0,27.0,76.0,10.0,SEDANG
582,DKI3 (Jagakarsa),13.0,13.0,16.0,79.0,9.0,SEDANG
583,DKI3 (Jagakarsa),12.0,12.0,16.0,65.0,6.0,SEDANG
584,DKI3 (Jagakarsa),12.0,12.0,17.0,87.0,4.0,SEDANG
585,DKI3 (Jagakarsa),13.0,14.0,18.0,94.0,8.0,SEDANG
586,DKI3 (Jagakarsa),14.0,12.0,22.0,75.0,10.0,SEDANG
587,DKI3 (Jagakarsa),18.0,13.0,15.0,57.0,8.0,SEDANG
588,DKI3 (Jagakarsa),12.0,12.0,46.0,53.0,9.0,SEDANG
589,DKI3 (Jagakarsa),14.0,12.0,22.0,62.0,9.0,SEDANG
590,DKI3 (Jagakarsa),13.0,12.0,25.0,57.0,8.0,SEDANG
591,DKI3 (Jagakarsa),13.0,12.0,29.0,86.0,9.0,SEDANG
592,DKI3 (Jagakarsa),14.0,12.0,13.0,87.0,9.0,SEDANG
593,DKI3 (Jagakarsa),14.0,12.0,19.0,54.0,6.0,SEDANG
594,DKI3 (Jagakarsa),15.0,13.0,11.0,49.0,9.0,BAIK
595,DKI3 (Jagakarsa),11.0,13.0,14.0,55.0,5.0,SEDANG
596,DKI3 (Jagakarsa),17.0,13.0,11.0,74.0,4.0,SEDANG
597,DKI3 (Jagakarsa),15.0,13.0,22.0,77.0,7.0,SEDANG
598,DKI3 (Jagakarsa),17.0,12.0,19.0,65.0,7.0,SEDANG
599,DKI3 (Jagakarsa),15.0,13.0,18.0,48.0,6.0,BAIK
600,DKI3 (Jagakarsa),14.0,15.0,10.0,40.0,7.0,BAIK
601,DKI3 (Jagakarsa),21.0,14.0,19.0,63.0,9.0,SEDANG
602,DKI3 (Jagakarsa),25.0,14.0,22.0,74.0,7.0,SEDANG
603,DKI3 (Jagakarsa),15.0,14.0,14.0,93.0,5.0,SEDANG
604,DKI3 (Jagakarsa),25.0,15.0,17.0,88.0,8.0,SEDANG
605,DKI3 (Jagakarsa),12.0,15.0,15.0,65.0,10.0,SEDANG
606,DKI3 (Jagakarsa),12.0,12.0,18.0,99.0,6.0,SEDANG
607,DKI3 (Jagakarsa),13.0,13.0,15.0,98.0,5.0,SEDANG
608,DKI3 (Jagakarsa),22.0,15.0,18.0,72.0,10.0,SEDANG
609,DKI3 (Jagakarsa),22.0,14.0,15.0,82.0,7.0,SEDANG
610,DKI3 (Jagakarsa),14.0,15.0,12.0,85.0,10.0,SEDANG
611,DKI3 (Jagakarsa),14.0,14.0,24.0,86.0,9.0,SEDANG
612,DKI3 (Jagakarsa),17.0,14.0,29.0,80.0,10.0,SEDANG
613,DKI3 (Jagakarsa),51.0,15.0,16.0,98.0,8.0,SEDANG
614,DKI3 (Jagakarsa),51.0,14.0,17.0,65.0,12.0,SEDANG
615,DKI3 (Jagakarsa),23.0,14.0,17.0,88.0,12.0,SEDANG
616,DKI3 (Jagakarsa),30.0,14.0,19.0,63.0,11.0,SEDANG
617,DKI3 (Jagakarsa),21.0,16.0,16.0,76.0,9.0,SEDANG
618,DKI3 (Jagakarsa),29.0,14.0,12.0,82.0,7.0,SEDANG
619,DKI3 (Jagakarsa),28.0,14.0,11.0,76.0,6.0,SEDANG
620,DKI3 (Jagakarsa),34.0,14.0,13.0,89.0,6.0,SEDANG
621,DKI3 (Jagakarsa),35.0,14.0,22.0,88.0,7.0,SEDANG
622,DKI3 (Jagakarsa),22.0,14.0,13.0,78.0,7.0,SEDANG
623,DKI3 (Jagakarsa),23.0,15.0,20.0,70.0,9.0,SEDANG
624,DKI3 (Jagakarsa),28.0,13.0,20.0,92.0,8.0,SEDANG
625,DKI3 (Jagakarsa),30.0,14.0,16.0,83.0,5.0,SEDANG
626,DKI3 (Jagakarsa),29.0,16.0,12.0,75.0,5.0,SEDANG
627,DKI3 (Jagakarsa),34.0,16.0,13.0,93.0,7.0,SEDANG
628,DKI3 (Jagakarsa),40.0,17.0,15.0,100.0,7.0,SEDANG
629,DKI3 (Jagakarsa),29.0,15.0,17.0,115.0,13.0,TIDAK SEHAT
630,DKI3 (Jagakarsa),22.0,14.0,18.0,77.0,13.0,SEDANG
631,DKI3 (Jagakarsa),14.0,14.0,12.0,82.0,5.0,SEDANG
632,DKI3 (Jagakarsa),36.0,15.0,20.0,89.0,11.0,SEDANG
633,DKI3 (Jagakarsa),39.0,16.0,20.0,79.0,8.0,SEDANG
634,DKI3 (Jagakarsa),39.0,15.0,26.0,106.0,11.0,TIDAK SEHAT
635,DKI3 (Jagakarsa),48.0,15.0,27.0,83.0,12.0,SEDANG
636,DKI3 (Jagakarsa),43.0,15.0,16.0,89.0,8.0,SEDANG
637,DKI3 (Jagakarsa),26.0,16.0,19.0,87.0,12.0,SEDANG
638,DKI3 (Jagakarsa),42.0,17.0,21.0,91.0,13.0,SEDANG
639,DKI3 (Jagakarsa),22.0,16.0,14.0,88.0,6.0,SEDANG
640,DKI3 (Jagakarsa),25.0,18.0,20.0,102.0,11.0,TIDAK SEHAT
641,DKI3 (Jagakarsa),29.0,16.0,27.0,112.0,17.0,TIDAK SEHAT
642,DKI3 (Jagakarsa),29.0,17.0,15.0,75.0,8.0,SEDANG
643,DKI3 (Jagakarsa),21.0,17.0,16.0,81.0,9.0,SEDANG
644,DKI3 (Jagakarsa),21.0,16.0,17.0,69.0,7.0,SEDANG
645,DKI3 (Jagakarsa),23.0,19.0,15.0,86.0,10.0,SEDANG
646,DKI3 (Jagakarsa),27.0,15.0,32.0,90.0,9.0,SEDANG
647,DKI3 (Jagakarsa),22.0,15.0,20.0,79.0,6.0,SEDANG
648,DKI3 (Jagakarsa),14.0,16.0,15.0,76.0,7.0,SEDANG
649,DKI3 (Jagakarsa),10.0,16.0,16.0,63.0,11.0,SEDANG
650,DKI3 (Jagakarsa),31.0,18.0,22.0,117.0,15.0,TIDAK SEHAT
651,DKI3 (Jagakarsa),20.0,17.0,25.0,107.0,9.0,TIDAK SEHAT
652,DKI3 (Jagakarsa),14.0,17.0,27.0,78.0,11.0,SEDANG
653,DKI3 (Jagakarsa),22.0,16.0,28.0,72.0,11.0,SEDANG
654,DKI3 (Jagakarsa),21.0,15.0,20.0,61.0,8.0,SEDANG
655,DKI3 (Jagakarsa),13.0,17.0,13.0,30.0,18.0,BAIK
656,DKI3 (Jagakarsa),35.0,16.0,41.0,29.0,16.0,BAIK
657,DKI3 (Jagakarsa),34.0,16.0,15.0,32.0,8.0,BAIK
658,DKI3 (Jagakarsa),19.0,16.0,21.0,24.0,8.0,BAIK
